count,hate_speech,offensive_language,neither,class,tweet,label,clean_tweet
3,0,3,0,1,😈😍💰 - your my BFFL. I love you ya funcy bitch 😂 I went Finna be faded & shaded on ya C Day 💙 #WEDEMGIRLZ 😈😎💰😎,0,your my bffl i love you ya funcy bitch i went finna be faded shaded on ya c day wedemgirlz
3,0,3,0,1,"😉👍
#yep #donttryme #bitch #bitchmode #testme #Truth #trust http://t.co/ky9Fi39zUx",0,yep donttryme bitch bitchmode testme truth trust
3,0,0,3,2,"😍😍😍

“@whatskillfeed: i guess ill just trash this drawing because of roster changes...😔 http://t.co/2r8wqgE8cR”",0,i guess ill just trash this drawing because of roster changes
3,0,3,0,1,"😏 haahaa ,dumb bitch",0,haahaa dumb bitch
3,1,2,0,1,😒 RT @coldhearted9_: “@11wdNICK: Still can't see what niggers see in them white hoes....”😳 don't do this everrrrrr,0,still can t see what niggers see in them white hoes don t do this everrrrrr
3,0,0,3,2,😒 my nerves are being worked cos of my monkey 😑😡,0,my nerves are being worked cos of my monkey
3,0,3,0,1,😒RT @LiViBADD88: so many pretty bitches coming to my birthday dinner 😬,0,so many pretty bitches coming to my birthday dinner
3,1,2,0,1,😒RT @SedSince81: niggers RT @VonshayeB Before any moves are made... my black ass must take a nap!,0,niggers before any moves are made my black ass must take a nap
3,0,3,0,1,😔 RT @MichyDoe: Every week them hoes partying ! I see them hoes in every city partying for an event,0,every week them hoes partying i see them hoes in every city partying for an event
3,0,3,0,1,😔RT @FunnyJulius: #ACTRIST RT @sheEBONYblack: “@HotKommodity05: 😩😩😩😩 “@A2daO: U bitches tripping smh http://t.co/Ywz59nbnR7,0,actrist u bitches tripping smh
3,0,3,0,1,"😛👸 you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year",0,you ve been a good as friend to me glad i got your honkie ass let s fuck shit up this year
3,0,3,0,1,😜🙇🙆 I hate ya bitch ass,0,i hate ya bitch ass
3,0,3,0,1,😟 “@DubPeeWorld: So the new wave is bitches wearing mini shovels on their hand”,0,so the new wave is bitches wearing mini shovels on their hand
3,0,0,3,2,😩 monkey mad,0,monkey mad
3,0,3,0,1,😩😂 RT @willieBEAMINN: @_VinChi3 bitches they get bat or sumn *ak voice*,0,bitches they get bat or sumn ak voice
3,0,3,0,1,😩😩😂 damn roaches got dicks n pussy to be doing this lol??? http://t.co/OiIxcfos3m,0,damn roaches got dicks n pussy to be doing this lol
3,0,3,0,1,😩😩😂😭😭 RT @Eb_Reloaded: @11wdNICK @KingHov1313 swear to God bitch I'm bouta delete my twitter account http://t.co/YPi52s4dtC,0,swear to god bitch i m bouta delete my twitter account
3,0,2,1,1,😩😭 RT @Freegeezy17: My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss,0,my co worker talking about what s my twitter name oh no hoe you could never screen shot me to the boss
3,0,3,0,1,😩😭 RT @KingHov1313: Fox8 got dem bitches huh!🙌🙌🙌🙌🙌🙌,0,fox got dem bitches huh
3,1,2,0,1,😫😫😫😫😫😔😔😔😔😔😔 this fucking bitch Rachel needs to die please,0,this fucking bitch rachel needs to die please
3,0,3,0,1,😫ugly bitches get no love,0,ugly bitches get no love
3,0,3,0,1,😭 RT @KingHov1313: I be thinkin Errbody wanna give me some pussy!😩,0,i be thinkin errbody wanna give me some pussy
3,0,3,0,1,😭 RT @That_Mclovin: “Yass bitch Yass 💀💀 @VikkiNoSecrets: Too soon? 😂”,0,yass bitch yass too soon
3,0,3,0,1,😭 RT @TrashAssTweets: When you wake up to bae being a hoe on the TL http://t.co/rbxh33ounM,0,when you wake up to bae being a hoe on the tl
3,0,3,0,1,"😭 RT @red_daddy17: But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!",0,but wait if he got a ole lady and still quenching yo girl is he a unfaithful water fountain for hoes
3,0,3,0,1,😭😭 “@_____AL: Y'all be tweakin wit that WCE shit. Ain't no way in hell u like that bitch every single day.”,0,y all be tweakin wit that wce shit ain t no way in hell u like that bitch every single day
3,0,3,0,1,😭😭 RT @KingHorseDick: Welp RT @ThePlasticPope The prettier bitch usually loses lol this Is science,0,welp the prettier bitch usually loses lol this is science
3,1,2,0,1,😭😭 RT @KingHov1313: Niggaz get free pussy off of bounce beats alone!🙈😭😭😭😭,0,niggaz get free pussy off of bounce beats alone
3,0,2,1,1,😭😭😭 Foh RT @MizzCreme: #IDGT RT @eTheHustla: Good pussy don't neva get tired!!!,0,foh idgt good pussy don t neva get tired
3,0,3,0,1,😭😭😭 RT @EsckmoTrent: I swear Niggas use to step one foot off the bus and bitches would be like NEXTTTT 😩😂😂 http://t.co/XjKUdt4BUB,0,i swear niggas use to step one foot off the bus and bitches would be like nextttt
3,0,3,0,1,"😭😭😭 RT @VineForTheByrd: Bae: go text your hoes 
Me: https://t.co/5PAfEceL1i",0,bae go text your hoes me
3,0,3,0,1,😭😭😭 RT @tryna_be_famous: Brees been trash since this.... http://t.co/EvYSf5JFkt,0,brees been trash since this
6,1,0,5,2,😭😭😭😒 RT @KingHov1313: At work imma real Uncle Tom!🙈,0,at work imma real uncle tom
3,0,3,0,1,😭😭😭😭😭😭😭 RT @RealityyBites: Nope Thts not wht it says here.. RT @PeachDulce: I'm not a hoe. I'm a people person http://t.co/RJ1vIx7VCz,0,nope thts not wht it says here i m not a hoe i m a people person
3,0,3,0,1,😱that bitch is from Moreno Valley........ 😒,0,that bitch is from moreno valley
3,2,1,0,0,😳 RT @KingHov1313: They recruited buku fags in here!😳...a warehouse is no place for them!😒,1,they recruited buku fags in here a warehouse is no place for them
6,0,5,1,1,😳 RT @Pr3ttyN33: “@11wdNICK: I think all dem hoes on LAHHH regular....”my co worker was messing with Omarion bm 😩,0,i think all dem hoes on lahhh regular my co worker was messing with omarion bm
6,0,6,0,1,😳 RT @UBoyRock17: 😭😭😭 these hoes selfish,0,these hoes selfish
3,0,3,0,1,"😳 RT @ariluvsall: Niccas y'all need lives, money, pussy, hobbies, or sum guidance ... Bunch of Petty miserable dick n a booty ass Boys ...",0,niccas y all need lives money pussy hobbies or sum guidance bunch of petty miserable dick n a booty ass boys
3,0,3,0,1,😳😳😳 RT @winterlove___: “@thisisyoungdj: Every girl got a #wcw and fake gay til it's time to eat sum pussy. But I'm 😴” not me 😋 lol,0,every girl got a wcw and fake gay til it s time to eat sum pussy but i m not me lol
3,1,2,0,1,😳Oh this bitch Midy must be crazy http://t.co/75LWvtD4oJ,0,oh this bitch midy must be crazy
3,0,2,1,1,😳well damn.. RT @JackTheJokster: When ya side hoe claims you as her boyfriend https://t.co/jTJ2jJTfto,0,well damn when ya side hoe claims you as her boyfriend
3,1,2,0,1,🙇🙇🙇🙇 can y'all females let this sink in for min? Moment of silence to get y'all bitches thinking right? http://t.co/cDN0dEYCkO,0,can y all females let this sink in for min moment of silence to get y all bitches thinking right
3,0,2,1,1,🙌 RT @iDO_me2: this vodka be having all the hoes bent over😩💃,0,this vodka be having all the hoes bent over
3,0,3,0,1,🙌🙌🙌 RT @MidCityAce: Y'all excited about that strip mall being built in Louisiana and Claiborne?? That bitch gone be in fiya!!!! 😂😂,0,y all excited about that strip mall being built in louisiana and claiborne that bitch gone be in fiya
3,0,3,0,1,"🙌🙌🙌""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?""",0,don t do em with my girl lol so when yall in threesomes does your girl eat the pussy too
3,0,3,0,1,🙌🙏 RT “@PlanetPOB: Real Men eat pussy.”,0,real men eat pussy
3,0,3,0,1,"🙌RT @Ke2yourheart I don't want my man txtn, tlkn, lookin, yet alone speakin to you hoes. I'm not insecure at ALL. y'all hoes CANT BE Trusted",0,i don t want my man txtn tlkn lookin yet alone speakin to you hoes i m not insecure at all y all hoes cant be trusted
3,0,2,1,1,🙌RT @Nay_btw It amazes me how niggas can fuck w/ EVERY bitch but when a nigga try to talk to his bitch he wanna cry about it😕 I need answers,0,it amazes me how niggas can fuck w every bitch but when a nigga try to talk to his bitch he wanna cry about it i need answers
3,0,3,0,1,🚼🚼- you a little genius man i need you for a class so u can help a nig out but you cool af man,0,you a little genius man i need you for a class so u can help a nig out but you cool af man
3,0,2,1,1,"¿Como se llama el niño más delgado de Japón? Yocomo Poko

¤°¤° gino °¤°¤",0,como se llama el ni o m s delgado de jap n yocomo poko gino
3,0,0,3,2,Álbum de fotos: csitaly: [TS3]Fairy Tail - Satan Soul Mirajane Strauss made with The Sims 3. Happy... http://t.co/b4i8EiMux2,0,lbum de fotos csitaly ts fairy tail satan soul mirajane strauss made with the sims happy
3,2,0,1,0,"Álbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf",1,lbum de fotos gaywrites in the making a project by and for queer students at harvard highlights the
3,0,0,3,2,‘Chillin’ With My Homie Or What’s Left Of Him’: British Rapper Turned ISIS Jihadi Poses With Severed Head http://t.co/L9vMdNOXPg #tcot,0,chillin with my homie or what s left of him british rapper turned isis jihadi poses with severed head tcot
3,1,2,0,1,"“@0ddtoddler: When people refer to their girlfriend as their ""bitch"" 😐 ....” I know how it sounds but it's how we mean it lol",0,when people refer to their girlfriend as their bitch i know how it sounds but it s how we mean it lol
3,0,3,0,1,"“@1_anddone: Fuck east st john and all they fans, familys , & friends”

Shut yo bitch ass up",0,fuck east st john and all they fans familys friends shut yo bitch ass up
3,0,3,0,1,“@1muneyy: Had to unfollow that bitch .. thot bitch got me fired from Sonic”she must've tweeted,0,had to unfollow that bitch thot bitch got me fired from sonic she must ve tweeted
3,0,3,0,1,"“@21Cvasquez: My brother is a bitch, pussy, faggot, etc.” you just like getting beat up don't you?",0,my brother is a bitch pussy faggot etc you just like getting beat up don t you
3,0,3,0,1,“@239rell: If you got paid 2million dollars to eat a nugget of shit would u eat it?” Smash that bitch,0,if you got paid million dollars to eat a nugget of shit would u eat it smash that bitch
3,0,3,0,1,"“@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb😷” 🙌😭",0,lol bitch funny i was over you from the min i tossed your ass to the curb
3,0,3,0,1,“@2hood2bgud: @uce_INA 👀👂 a bitch is all ears...” My mama told me not to talk to bitches so...😴😂jk,0,a bitch is all ears my mama told me not to talk to bitches so jk
3,0,3,0,1,“@305MAYOR: Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude” unk ain't ever lied,0,bad breath ain t cute not even if you a so called bad bitch and it s usually cause by a shitty attitude unk ain t ever lied
3,0,3,0,1,“@44BINKO: Denzy tryna hoe broski Izzy 😩”😂,0,denzy tryna hoe broski izzy
3,0,2,1,1,“@4REALROY: @Vomitdatruth no more chunky nugs for you 🌳” he doesn't even hook it up like that.,0,no more chunky nugs for you he doesn t even hook it up like that
3,0,3,0,1,"“@50TysonRap: Aye nigga, who tryna freestyle?” You trash though lol",0,aye nigga who tryna freestyle you trash though lol
3,0,3,0,1,“@50TysonRap: Saw a homeless man sleeping in a box surrounded by bubble wrap. Must be his new alarm system.” You aren't even FUNNY bitch,0,saw a homeless man sleeping in a box surrounded by bubble wrap must be his new alarm system you aren t even funny bitch
3,0,3,0,1,“@954Nole: This bitch is looking dumber and dumber by the minute.... >>>>>>> @MattHomeTeam”,0,this bitch is looking dumber and dumber by the minute
3,0,3,0,1,"“@9acino_: Even though Trunks was one of the main characters, Dragon Ball GT was lowkey weak weak”

Nothing lowkey about it.. Shit was trash",0,even though trunks was one of the main characters dragon ball gt was lowkey weak weak nothing lowkey about it shit was trash
3,0,3,0,1,“@ABadBitchCost_: omg yall should see this bag of weed dog this bitch like a .3 fasho lmfaooooo” 😩😂,0,omg yall should see this bag of weed dog this bitch like a fasho lmfaooooo
3,0,3,0,1,“@AC_Hussle: 98% of women were sluts freshman year of college.” Let these hoes be great,0,of women were sluts freshman year of college let these hoes be great
3,0,3,0,1,“@ALaQuannD: Woaaaahh that coat though lol”nigga too warm in that hoe,0,woaaaahh that coat though lol nigga too warm in that hoe
3,0,0,3,2,“@ATrue_Cowboy: Truth about any distance for all you love birds out there! http://t.co/1Kqnw4LJ”,0,truth about any distance for all you love birds out there
3,0,0,3,2,"“@A_Brown_30: Frogger, best game ever” only cuz You suck at flappy bird",0,frogger best game ever only cuz you suck at flappy bird
3,0,3,0,1,“@A_Brown_30: Lmao Dylan just got called a pussy by Mr O himself @wagggggie” takes skill 😏💪,0,lmao dylan just got called a pussy by mr o himself takes skill
3,1,2,0,1,“@AbstractLife: @Nigel So you still rather have trash ass Geno Smith than Alex?!? You sick man” U still cant tell Alex sucks? You blind man,0,so you still rather have trash ass geno smith than alex you sick man u still cant tell alex sucks you blind man
3,0,0,3,2,“@AbstractLife: @NigelDixon1 @SeanTHarrington Orton is trash idc” he ain't been playing. Trashlex Smith only sat out Kaep took his spot.,0,orton is trash idc he ain t been playing trashlex smith only sat out kaep took his spot
3,0,3,0,1,“@AdamRotter: Watch: Prust tries to hit Hank during break play http://t.co/fZ6lxcS3ok” @BrandonPrust8 pussy attempt by a pussy #mtlhockey,0,watch prust tries to hit hank during break play pussy attempt by a pussy mtlhockey
3,0,0,3,2,“@AdderallHadMe: Adderall had me killing two birds with one stone http://t.co/wMiNpN64m2”💀,0,adderall had me killing two birds with one stone
9,1,8,0,1,“@Adrianmayer99: Fucking pussy” @JosephNoonan2,0,fucking pussy
3,0,3,0,1,“@Al_Teez: Fuck the cowboys. My birthday in two days hoe!”😒,0,fuck the cowboys my birthday in two days hoe
3,1,2,0,1,“@AlanaaaXP: Some of yall hoes nasty yall find out yall sharing or shared dick with a dirty ass female and still fuck the nigga 😷”,0,some of yall hoes nasty yall find out yall sharing or shared dick with a dirty ass female and still fuck the nigga
4,3,1,0,0,“@AlexaDelsanter: This is awkward u fag @corleyhuff @vitchhhh http://t.co/HUDOhA6YQe” wonder who's awesome tank that is 😊,1,this is awkward u fag wonder who s awesome tank that is
3,0,2,1,1,“@AllEyesOnKIE: Been watching madea plays every night 😂”singing ass bitches,0,been watching madea plays every night singing ass bitches
3,0,3,0,1,"“@AlmightyCBoogie: @BenBornReadySMU @vivalakristia ion wanna hear it, then hoes faker than Momma Dee's teeth”💀💀",0,ion wanna hear it then hoes faker than momma dee s teeth
3,1,2,0,1,“@Alondra_Lu: Ain't that a bitch”,0,ain t that a bitch
3,0,3,0,1,“@AmandaBynes: I Want You To Be Pussy Whipped” I'm yours,0,i want you to be pussy whipped i m yours
3,0,0,3,2,“@Amburger_6: Wtf is flappy bird” are you kidding me,0,wtf is flappy bird are you kidding me
3,0,3,0,1,"“@Amillinati_: Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha 😈”you like eating ass 2",0,bro like i really enjoy like eating pussy from the back it makes it more nasty i like nasty haha you like eating ass
3,1,2,0,1,“@Analyyxo: Say Something is the one Drake song I have to listen to when I'm in my feelings”fag,0,say something is the one drake song i have to listen to when i m in my feelings fag
3,0,3,0,1,“@AndyyDotCom: Every female owns a thong “@Ben_Dough: If she wear thongs she a hoe lol”” both facts,0,every female owns a thong if she wear thongs she a hoe lol both facts
3,0,3,0,1,“@Ann_E_Lizabeth: I can't stop being a lil bitch”,0,i can t stop being a lil bitch
3,1,2,0,1,"“@AnthonyCumia: RT @ispfemme: Another Jersey fail - what a cunt http://t.co/1tZpbHgMhP

-No pics needed. Animal.” 

Dem coloreds be wack",0,another jersey fail what a cunt no pics needed animal dem coloreds be wack
3,0,0,3,2,“@AntiGlib: RT @nateyfu123: #Yankees Michael Pineda in his next start.. http://t.co/Zb1zWN0jet” @954Nole,0,yankees michael pineda in his next start
3,0,2,1,1,“@ArianaGrande: is this flappy bird shit a joke or........... http://t.co/L3xDYJypjI” on the real tho,0,is this flappy bird shit a joke or on the real tho
3,0,3,0,1,“@AriaunaDaVon: Did I just start crying? 😩😭😂” bitch 😂😂😂,0,did i just start crying bitch
3,0,3,0,1,“@Asaprelli_: I hate girls who get drunk & don't turn into hoes fvckin waste of alcohol” 😂😭,0,i hate girls who get drunk don t turn into hoes fvckin waste of alcohol
3,0,3,0,1,“@Ashley_J12: Shout out to my momma cuz she didn't raise no hoe! 👌👏🙌”,0,shout out to my momma cuz she didn t raise no hoe
3,1,0,2,2,"“@AshlynWynns: I'm a ""mud shark"" because I have black friends. Makes perfect sense. 😂😭😂😭 #idiotic” @",0,i m a mud shark because i have black friends makes perfect sense idiotic
